,group,datetime,date,time,cycle_full_gr,status,gr_status
645,3,2023-02-01 03:18:56+07:00,2023-02-01,03:20:00,323,stop,3_stop
646,3,2023-02-02 00:10:46+07:00,2023-02-02,00:10:00,324,start,3_start
647,3,2023-02-02 00:32:50+07:00,2023-02-02,00:35:00,324,stop,3_stop
648,3,2023-02-02 02:00:45+07:00,2023-02-02,02:00:00,325,start,3_start
649,3,2023-02-02 04:30:15+07:00,2023-02-02,04:30:00,325,stop,3_stop
650,3,2023-02-02 05:05:45+07:00,2023-02-02,05:05:00,326,start,3_start
651,3,2023-02-02 05:40:27+07:00,2023-02-02,05:40:00,326,stop,3_stop
652,3,2023-02-02 10:03:55+07:00,2023-02-02,10:05:00,327,start,3_start
653,3,2023-02-02 10:16:59+07:00,2023-02-02,10:15:00,327,stop,3_stop
654,3,2023-02-02 14:21:32+07:00,2023-02-02,14:20:00,328,start,3_start
655,3,2023-02-02 14:36:48+07:00,2023-02-02,14:35:00,328,stop,3_stop
656,3,2023-02-02 15:21:04+07:00,2023-02-02,15:20:00,329,start,3_start
657,3,2023-02-02 16:12:43+07:00,2023-02-02,16:15:00,329,stop,3_stop
658,3,2023-02-03 02:41:24+07:00,2023-02-03,02:40:00,330,start,3_start
659,3,2023-02-03 04:57:20+07:00,2023-02-03,04:55:00,330,stop,3_stop
660,3,2023-02-03 09:58:20+07:00,2023-02-03,10:00:00,331,start,3_start
661,3,2023-02-03 10:04:37+07:00,2023-02-03,10:05:00,331,stop,3_stop
662,3,2023-02-03 10:36:09+07:00,2023-02-03,10:35:00,332,start,3_start
663,3,2023-02-03 10:43:00+07:00,2023-02-03,10:45:00,332,stop,3_stop
664,3,2023-02-04 00:01:57+07:00,2023-02-04,00:00:00,333,start,3_start
665,3,2023-02-04 02:31:12+07:00,2023-02-04,02:30:00,333,stop,3_stop
666,3,2023-02-05 00:40:41+07:00,2023-02-05,00:40:00,334,start,3_start
667,3,2023-02-05 02:51:28+07:00,2023-02-05,02:50:00,334,stop,3_stop
668,3,2023-02-06 00:11:52+07:00,2023-02-06,00:10:00,335,start,3_start
669,3,2023-02-06 02:24:56+07:00,2023-02-06,02:25:00,335,stop,3_stop
670,3,2023-02-06 14:01:01+07:00,2023-02-06,14:00:00,336,start,3_start
671,3,2023-02-06 14:41:18+07:00,2023-02-06,14:40:00,336,stop,3_stop
672,3,2023-02-07 00:13:37+07:00,2023-02-07,00:15:00,337,start,3_start
673,3,2023-02-07 02:30:20+07:00,2023-02-07,02:30:00,337,stop,3_stop
674,3,2023-02-08 00:02:22+07:00,2023-02-08,00:00:00,338,start,3_start
675,3,2023-02-08 02:11:20+07:00,2023-02-08,02:10:00,338,stop,3_stop
676,3,2023-02-09 00:17:14+07:00,2023-02-09,00:15:00,339,start,3_start
677,3,2023-02-09 02:48:27+07:00,2023-02-09,02:50:00,339,stop,3_stop
678,3,2023-02-10 00:26:13+07:00,2023-02-10,00:25:00,340,start,3_start
679,3,2023-02-10 02:30:58+07:00,2023-02-10,02:30:00,340,stop,3_stop
680,3,2023-02-11 00:39:33+07:00,2023-02-11,00:40:00,341,start,3_start
681,3,2023-02-11 03:42:33+07:00,2023-02-11,03:45:00,341,stop,3_stop
682,3,2023-02-12 00:28:41+07:00,2023-02-12,00:30:00,342,start,3_start
683,3,2023-02-12 04:05:16+07:00,2023-02-12,04:05:00,342,stop,3_stop
684,3,2023-02-13 00:21:56+07:00,2023-02-13,00:20:00,343,start,3_start
685,3,2023-02-13 03:01:56+07:00,2023-02-13,03:00:00,343,stop,3_stop
686,3,2023-02-14 00:07:34+07:00,2023-02-14,00:10:00,344,start,3_start
687,3,2023-02-14 02:37:10+07:00,2023-02-14,02:35:00,344,stop,3_stop
688,3,2023-02-15 00:42:33+07:00,2023-02-15,00:45:00,345,start,3_start
689,3,2023-02-15 02:20:42+07:00,2023-02-15,02:20:00,345,stop,3_stop
690,3,2023-02-16 00:31:29+07:00,2023-02-16,00:30:00,346,start,3_start
691,3,2023-02-16 01:01:47+07:00,2023-02-16,01:00:00,346,stop,3_stop
692,3,2023-02-16 01:36:34+07:00,2023-02-16,01:35:00,347,start,3_start
693,3,2023-02-16 03:17:06+07:00,2023-02-16,03:15:00,347,stop,3_stop
694,3,2023-02-16 23:31:23+07:00,2023-02-16,23:30:00,348,start,3_start
695,3,2023-02-17 01:12:01+07:00,2023-02-17,01:10:00,348,stop,3_stop
696,3,2023-02-18 00:45:59+07:00,2023-02-18,00:45:00,349,start,3_start
697,3,2023-02-18 02:55:03+07:00,2023-02-18,02:55:00,349,stop,3_stop
698,3,2023-02-18 23:34:52+07:00,2023-02-18,23:35:00,350,start,3_start
699,3,2023-02-19 01:27:04+07:00,2023-02-19,01:25:00,350,stop,3_stop
700,3,2023-02-20 00:23:45+07:00,2023-02-20,00:25:00,351,start,3_start
701,3,2023-02-20 02:46:59+07:00,2023-02-20,02:45:00,351,stop,3_stop
702,3,2023-02-22 00:36:33+07:00,2023-02-22,00:35:00,352,start,3_start
703,3,2023-02-22 03:50:55+07:00,2023-02-22,03:50:00,352,stop,3_stop
704,3,2023-02-23 00:14:24+07:00,2023-02-23,00:15:00,353,start,3_start
705,3,2023-02-23 03:29:59+07:00,2023-02-23,03:30:00,353,stop,3_stop
706,3,2023-02-23 23:47:07+07:00,2023-02-23,23:45:00,354,start,3_start
707,3,2023-02-24 00:47:21+07:00,2023-02-24,00:45:00,354,stop,3_stop
708,3,2023-02-24 01:55:15+07:00,2023-02-24,01:55:00,355,start,3_start
709,3,2023-02-24 03:28:27+07:00,2023-02-24,03:30:00,355,stop,3_stop
710,3,2023-02-24 23:50:54+07:00,2023-02-24,23:50:00,356,start,3_start
711,3,2023-02-25 02:34:23+07:00,2023-02-25,02:35:00,356,stop,3_stop
712,3,2023-02-26 00:20:04+07:00,2023-02-26,00:20:00,357,start,3_start
713,3,2023-02-26 02:41:14+07:00,2023-02-26,02:40:00,357,stop,3_stop
714,3,2023-02-27 01:28:32+07:00,2023-02-27,01:30:00,358,start,3_start
715,3,2023-02-27 03:49:52+07:00,2023-02-27,03:50:00,358,stop,3_stop
716,3,2023-02-27 23:56:45+07:00,2023-02-27,23:55:00,359,start,3_start
717,3,2023-02-28 02:17:24+07:00,2023-02-28,02:15:00,359,stop,3_stop
718,3,2023-03-01 00:46:00+07:00,2023-03-01,00:45:00,360,start,3_start
719,3,2023-03-01 03:08:46+07:00,2023-03-01,03:10:00,360,stop,3_stop
720,3,2023-03-02 00:06:21+07:00,2023-03-02,00:05:00,361,start,3_start
721,3,2023-03-02 02:02:58+07:00,2023-03-02,02:05:00,361,stop,3_stop
722,3,2023-03-03 00:29:40+07:00,2023-03-03,00:30:00,362,start,3_start
723,3,2023-03-03 02:55:33+07:00,2023-03-03,02:55:00,362,stop,3_stop
724,3,2023-03-04 03:16:46+07:00,2023-03-04,03:15:00,363,start,3_start
725,3,2023-03-04 05:36:49+07:00,2023-03-04,05:35:00,363,stop,3_stop
726,3,2023-03-05 00:10:25+07:00,2023-03-05,00:10:00,364,start,3_start
727,3,2023-03-05 02:38:29+07:00,2023-03-05,02:40:00,364,stop,3_stop
728,3,2023-03-06 00:42:35+07:00,2023-03-06,00:45:00,365,start,3_start
729,3,2023-03-06 03:15:08+07:00,2023-03-06,03:15:00,365,stop,3_stop
730,3,2023-03-06 23:59:14+07:00,2023-03-06,00:00:00,366,start,3_start
731,3,2023-03-07 02:17:47+07:00,2023-03-07,02:20:00,366,stop,3_stop
732,3,2023-03-07 23:52:53+07:00,2023-03-07,23:55:00,367,start,3_start
733,3,2023-03-08 01:57:57+07:00,2023-03-08,02:00:00,367,stop,3_stop
734,3,2023-03-09 00:23:17+07:00,2023-03-09,00:25:00,368,start,3_start
735,3,2023-03-09 02:49:06+07:00,2023-03-09,02:50:00,368,stop,3_stop
736,3,2023-03-09 23:46:56+07:00,2023-03-09,23:45:00,369,start,3_start
737,3,2023-03-10 02:18:42+07:00,2023-03-10,02:20:00,369,stop,3_stop
738,3,2023-03-11 00:16:38+07:00,2023-03-11,00:15:00,370,start,3_start
739,3,2023-03-11 02:16:31+07:00,2023-03-11,02:15:00,370,stop,3_stop
740,3,2023-03-12 00:30:06+07:00,2023-03-12,00:30:00,371,start,3_start
741,3,2023-03-12 02:31:49+07:00,2023-03-12,02:30:00,371,stop,3_stop
742,3,2023-03-13 00:42:00+07:00,2023-03-13,00:40:00,372,start,3_start
743,3,2023-03-13 03:04:37+07:00,2023-03-13,03:05:00,372,stop,3_stop
744,3,2023-03-14 00:41:00+07:00,2023-03-14,00:40:00,373,start,3_start
745,3,2023-03-14 03:14:00+07:00,2023-03-14,03:15:00,373,stop,3_stop
746,3,2023-03-15 00:00:29+07:00,2023-03-15,00:00:00,374,start,3_start
747,3,2023-03-15 03:31:05+07:00,2023-03-15,03:30:00,374,stop,3_stop
748,3,2023-03-15 23:51:24+07:00,2023-03-15,23:50:00,375,start,3_start
749,3,2023-03-16 01:27:18+07:00,2023-03-16,01:25:00,375,stop,3_stop
750,3,2023-03-16 23:28:54+07:00,2023-03-16,23:30:00,376,start,3_start
751,3,2023-03-17 02:10:48+07:00,2023-03-17,02:10:00,376,stop,3_stop
752,3,2023-03-17 23:49:10+07:00,2023-03-17,23:50:00,377,start,3_start
753,3,2023-03-18 01:44:50+07:00,2023-03-18,01:45:00,377,stop,3_stop
754,3,2023-03-18 23:40:40+07:00,2023-03-18,23:40:00,378,start,3_start
755,3,2023-03-19 01:56:26+07:00,2023-03-19,01:55:00,378,stop,3_stop
756,3,2023-03-20 00:02:33+07:00,2023-03-20,00:05:00,379,start,3_start
757,3,2023-03-20 02:20:16+07:00,2023-03-20,02:20:00,379,stop,3_stop
758,3,2023-03-21 01:12:23+07:00,2023-03-21,01:10:00,380,start,3_start
759,3,2023-03-21 03:57:44+07:00,2023-03-21,04:00:00,380,stop,3_stop
760,3,2023-03-21 23:42:53+07:00,2023-03-21,23:45:00,381,start,3_start
761,3,2023-03-22 01:34:52+07:00,2023-03-22,01:35:00,381,stop,3_stop
762,3,2023-03-23 00:24:40+07:00,2023-03-23,00:25:00,382,start,3_start
763,3,2023-03-23 02:55:30+07:00,2023-03-23,02:55:00,382,stop,3_stop
764,3,2023-03-24 00:41:38+07:00,2023-03-24,00:40:00,383,start,3_start
765,3,2023-03-24 03:14:58+07:00,2023-03-24,03:15:00,383,stop,3_stop
766,3,2023-03-24 15:55:22+07:00,2023-03-24,15:55:00,384,start,3_start
767,3,2023-03-24 16:04:48+07:00,2023-03-24,16:05:00,384,stop,3_stop
768,3,2023-03-24 23:56:30+07:00,2023-03-24,23:55:00,385,start,3_start
769,3,2023-03-25 02:40:09+07:00,2023-03-25,02:40:00,385,stop,3_stop
770,3,2023-03-25 23:57:54+07:00,2023-03-25,00:00:00,386,start,3_start
771,3,2023-03-26 02:33:18+07:00,2023-03-26,02:35:00,386,stop,3_stop
772,3,2023-03-27 00:01:42+07:00,2023-03-27,00:00:00,387,start,3_start
773,3,2023-03-27 02:16:17+07:00,2023-03-27,02:15:00,387,stop,3_stop
774,3,2023-03-28 00:50:38+07:00,2023-03-28,00:50:00,388,start,3_start
775,3,2023-03-28 03:41:30+07:00,2023-03-28,03:40:00,388,stop,3_stop
776,3,2023-03-28 23:48:02+07:00,2023-03-28,23:50:00,389,start,3_start
777,3,2023-03-29 01:57:51+07:00,2023-03-29,02:00:00,389,stop,3_stop
778,3,2023-03-29 23:46:33+07:00,2023-03-29,23:45:00,390,start,3_start
779,3,2023-03-30 01:43:46+07:00,2023-03-30,01:45:00,390,stop,3_stop
780,3,2023-03-30 23:59:04+07:00,2023-03-30,00:00:00,391,start,3_start
781,3,2023-03-31 01:52:59+07:00,2023-03-31,01:55:00,391,stop,3_stop
782,3,2023-04-01 00:28:30+07:00,2023-04-01,00:30:00,392,start,3_start
783,3,2023-04-01 02:27:21+07:00,2023-04-01,02:25:00,392,stop,3_stop
784,3,2023-04-02 00:20:03+07:00,2023-04-02,00:20:00,393,start,3_start
785,3,2023-04-02 02:38:44+07:00,2023-04-02,02:40:00,393,stop,3_stop
786,3,2023-04-02 23:58:36+07:00,2023-04-02,00:00:00,394,start,3_start
787,3,2023-04-03 02:09:47+07:00,2023-04-03,02:10:00,394,stop,3_stop
788,3,2023-04-04 00:21:32+07:00,2023-04-04,00:20:00,395,start,3_start
789,3,2023-04-04 02:31:28+07:00,2023-04-04,02:30:00,395,stop,3_stop
790,3,2023-04-04 23:44:36+07:00,2023-04-04,23:45:00,396,start,3_start
791,3,2023-04-05 02:18:49+07:00,2023-04-05,02:20:00,396,stop,3_stop
792,3,2023-04-05 23:53:25+07:00,2023-04-05,23:55:00,397,start,3_start
793,3,2023-04-06 01:57:46+07:00,2023-04-06,02:00:00,397,stop,3_stop
794,3,2023-04-06 23:51:14+07:00,2023-04-06,23:50:00,398,start,3_start
795,3,2023-04-07 01:55:39+07:00,2023-04-07,01:55:00,398,stop,3_stop
796,3,2023-04-08 00:07:26+07:00,2023-04-08,00:05:00,399,start,3_start
797,3,2023-04-08 02:17:32+07:00,2023-04-08,02:20:00,399,stop,3_stop
798,3,2023-04-08 23:40:54+07:00,2023-04-08,23:40:00,400,start,3_start
799,3,2023-04-09 01:55:20+07:00,2023-04-09,01:55:00,400,stop,3_stop
800,3,2023-04-10 00:26:39+07:00,2023-04-10,00:25:00,401,start,3_start
801,3,2023-04-10 02:38:02+07:00,2023-04-10,02:40:00,401,stop,3_stop
802,3,2023-04-11 00:26:04+07:00,2023-04-11,00:25:00,402,start,3_start
803,3,2023-04-11 02:52:05+07:00,2023-04-11,02:50:00,402,stop,3_stop
804,3,2023-04-11 23:44:36+07:00,2023-04-11,23:45:00,403,start,3_start
805,3,2023-04-12 01:41:06+07:00,2023-04-12,01:40:00,403,stop,3_stop
806,3,2023-04-14 00:14:15+07:00,2023-04-14,00:15:00,404,start,3_start
807,3,2023-04-14 00:54:24+07:00,2023-04-14,00:55:00,404,stop,3_stop
808,3,2023-04-14 04:46:11+07:00,2023-04-14,04:45:00,405,start,3_start
809,3,2023-04-14 05:02:02+07:00,2023-04-14,05:00:00,405,stop,3_stop
810,3,2023-04-14 05:53:08+07:00,2023-04-14,05:55:00,406,start,3_start
811,3,2023-04-14 07:39:57+07:00,2023-04-14,07:40:00,406,stop,3_stop
812,3,2023-04-15 01:32:15+07:00,2023-04-15,01:30:00,407,start,3_start
813,3,2023-04-15 04:14:59+07:00,2023-04-15,04:15:00,407,stop,3_stop
814,3,2023-04-15 23:39:39+07:00,2023-04-15,23:40:00,408,start,3_start
815,3,2023-04-16 01:44:23+07:00,2023-04-16,01:45:00,408,stop,3_stop
816,3,2023-04-17 00:03:02+07:00,2023-04-17,00:05:00,409,start,3_start
817,3,2023-04-17 02:14:28+07:00,2023-04-17,02:15:00,409,stop,3_stop
818,3,2023-04-18 00:34:48+07:00,2023-04-18,00:35:00,410,start,3_start
819,3,2023-04-18 03:16:03+07:00,2023-04-18,03:15:00,410,stop,3_stop
820,3,2023-04-19 00:35:59+07:00,2023-04-19,00:35:00,411,start,3_start
821,3,2023-04-19 03:31:38+07:00,2023-04-19,03:30:00,411,stop,3_stop
822,3,2023-04-20 00:32:47+07:00,2023-04-20,00:35:00,412,start,3_start
823,3,2023-04-20 02:41:37+07:00,2023-04-20,02:40:00,412,stop,3_stop
824,3,2023-04-21 00:34:06+07:00,2023-04-21,00:35:00,413,start,3_start
825,3,2023-04-21 02:38:27+07:00,2023-04-21,02:40:00,413,stop,3_stop
826,3,2023-04-21 23:32:50+07:00,2023-04-21,23:35:00,414,start,3_start
827,3,2023-04-22 02:13:05+07:00,2023-04-22,02:15:00,414,stop,3_stop
828,3,2023-04-22 23:33:49+07:00,2023-04-22,23:35:00,415,start,3_start
829,3,2023-04-23 02:10:19+07:00,2023-04-23,02:10:00,415,stop,3_stop
830,3,2023-04-24 00:38:42+07:00,2023-04-24,00:40:00,416,start,3_start
831,3,2023-04-24 03:35:35+07:00,2023-04-24,03:35:00,416,stop,3_stop
832,3,2023-04-25 00:13:31+07:00,2023-04-25,00:15:00,417,start,3_start
833,3,2023-04-25 03:12:16+07:00,2023-04-25,03:10:00,417,stop,3_stop
834,3,2023-04-25 23:52:02+07:00,2023-04-25,23:50:00,418,start,3_start
835,3,2023-04-26 02:15:33+07:00,2023-04-26,02:15:00,418,stop,3_stop
836,3,2023-04-26 23:46:47+07:00,2023-04-26,23:45:00,419,start,3_start
837,3,2023-04-27 01:47:39+07:00,2023-04-27,01:50:00,419,stop,3_stop
838,3,2023-04-28 00:02:10+07:00,2023-04-28,00:00:00,420,start,3_start
839,3,2023-04-28 01:51:15+07:00,2023-04-28,01:50:00,420,stop,3_stop
840,3,2023-04-28 23:43:34+07:00,2023-04-28,23:45:00,421,start,3_start
841,3,2023-04-29 01:57:41+07:00,2023-04-29,02:00:00,421,stop,3_stop
842,3,2023-04-30 00:10:43+07:00,2023-04-30,00:10:00,422,start,3_start
843,3,2023-04-30 02:09:54+07:00,2023-04-30,02:10:00,422,stop,3_stop
844,3,2023-05-01 00:25:52+07:00,2023-05-01,00:25:00,423,start,3_start
845,3,2023-05-01 02:38:43+07:00,2023-05-01,02:40:00,423,stop,3_stop
846,3,2023-05-01 23:37:30+07:00,2023-05-01,23:40:00,424,start,3_start
847,3,2023-05-02 01:59:17+07:00,2023-05-02,02:00:00,424,stop,3_stop
848,3,2023-05-02 23:28:57+07:00,2023-05-02,23:30:00,425,start,3_start
849,3,2023-05-03 01:49:19+07:00,2023-05-03,01:50:00,425,stop,3_stop
850,3,2023-05-03 23:47:21+07:00,2023-05-03,23:45:00,426,start,3_start
851,3,2023-05-04 01:54:27+07:00,2023-05-04,01:55:00,426,stop,3_stop
852,3,2023-05-05 00:11:29+07:00,2023-05-05,00:10:00,427,start,3_start
853,3,2023-05-05 03:37:19+07:00,2023-05-05,03:35:00,427,stop,3_stop
854,3,2023-05-05 23:40:40+07:00,2023-05-05,23:40:00,428,start,3_start
855,3,2023-05-06 02:04:03+07:00,2023-05-06,02:05:00,428,stop,3_stop
856,3,2023-05-06 23:52:51+07:00,2023-05-06,23:55:00,429,start,3_start
857,3,2023-05-07 02:38:11+07:00,2023-05-07,02:40:00,429,stop,3_stop
858,3,2023-05-08 00:40:30+07:00,2023-05-08,00:40:00,430,start,3_start
859,3,2023-05-08 02:19:27+07:00,2023-05-08,02:20:00,430,stop,3_stop
860,3,2023-05-09 00:08:46+07:00,2023-05-09,00:10:00,431,start,3_start
861,3,2023-05-09 02:27:01+07:00,2023-05-09,02:25:00,431,stop,3_stop
862,3,2023-05-10 00:04:16+07:00,2023-05-10,00:05:00,432,start,3_start
863,3,2023-05-10 02:23:13+07:00,2023-05-10,02:25:00,432,stop,3_stop
864,3,2023-05-11 10:40:10+07:00,2023-05-11,10:40:00,433,start,3_start
865,3,2023-05-11 12:56:16+07:00,2023-05-11,12:55:00,433,stop,3_stop
866,3,2023-05-11 20:34:19+07:00,2023-05-11,20:35:00,434,start,3_start
867,3,2023-05-11 21:05:57+07:00,2023-05-11,21:05:00,434,stop,3_stop
868,3,2023-05-11 21:40:10+07:00,2023-05-11,21:40:00,435,start,3_start
869,3,2023-05-11 22:49:18+07:00,2023-05-11,22:50:00,435,stop,3_stop
870,3,2023-05-12 23:47:48+07:00,2023-05-12,23:50:00,436,start,3_start
871,3,2023-05-13 02:12:14+07:00,2023-05-13,02:10:00,436,stop,3_stop
872,3,2023-05-14 00:03:40+07:00,2023-05-14,00:05:00,437,start,3_start
873,3,2023-05-14 00:56:24+07:00,2023-05-14,00:55:00,437,stop,3_stop
874,3,2023-05-14 02:06:27+07:00,2023-05-14,02:05:00,438,start,3_start
875,3,2023-05-14 03:52:14+07:00,2023-05-14,03:50:00,438,stop,3_stop
876,3,2023-05-14 23:58:47+07:00,2023-05-14,00:00:00,439,start,3_start
877,3,2023-05-15 02:29:19+07:00,2023-05-15,02:30:00,439,stop,3_stop
878,3,2023-05-15 09:56:31+07:00,2023-05-15,09:55:00,440,start,3_start
879,3,2023-05-15 11:10:17+07:00,2023-05-15,11:10:00,440,stop,3_stop
880,3,2023-05-15 23:55:50+07:00,2023-05-15,23:55:00,441,start,3_start
881,3,2023-05-16 02:05:53+07:00,2023-05-16,02:05:00,441,stop,3_stop
882,3,2023-05-16 10:14:23+07:00,2023-05-16,10:15:00,442,start,3_start
883,3,2023-05-16 11:34:56+07:00,2023-05-16,11:35:00,442,stop,3_stop
884,3,2023-05-16 21:24:23+07:00,2023-05-16,21:25:00,443,start,3_start
885,3,2023-05-16 22:14:26+07:00,2023-05-16,22:15:00,443,stop,3_stop
886,3,2023-05-17 01:05:52+07:00,2023-05-17,01:05:00,444,start,3_start
887,3,2023-05-17 01:54:59+07:00,2023-05-17,01:55:00,444,stop,3_stop
888,3,2023-05-17 09:34:49+07:00,2023-05-17,09:35:00,445,start,3_start
889,3,2023-05-17 10:42:10+07:00,2023-05-17,10:40:00,445,stop,3_stop
890,3,2023-05-17 17:47:15+07:00,2023-05-17,17:45:00,446,start,3_start
891,3,2023-05-17 19:56:19+07:00,2023-05-17,19:55:00,446,stop,3_stop
892,3,2023-05-18 05:37:43+07:00,2023-05-18,05:40:00,447,start,3_start
893,3,2023-05-18 08:23:12+07:00,2023-05-18,08:25:00,447,stop,3_stop
894,3,2023-05-18 18:49:43+07:00,2023-05-18,18:50:00,448,start,3_start
895,3,2023-05-18 20:59:27+07:00,2023-05-18,21:00:00,448,stop,3_stop
896,3,2023-05-19 05:37:54+07:00,2023-05-19,05:40:00,449,start,3_start
897,3,2023-05-19 08:07:55+07:00,2023-05-19,08:10:00,449,stop,3_stop
898,3,2023-05-19 18:16:41+07:00,2023-05-19,18:15:00,450,start,3_start
899,3,2023-05-19 20:29:09+07:00,2023-05-19,20:30:00,450,stop,3_stop
900,3,2023-05-20 05:20:27+07:00,2023-05-20,05:20:00,451,start,3_start
901,3,2023-05-20 07:15:38+07:00,2023-05-20,07:15:00,451,stop,3_stop
902,3,2023-05-20 17:18:28+07:00,2023-05-20,17:20:00,452,start,3_start
903,3,2023-05-20 19:43:52+07:00,2023-05-20,19:45:00,452,stop,3_stop
904,3,2023-05-21 05:25:41+07:00,2023-05-21,05:25:00,453,start,3_start
905,3,2023-05-21 07:35:59+07:00,2023-05-21,07:35:00,453,stop,3_stop
906,3,2023-05-21 17:32:28+07:00,2023-05-21,17:30:00,454,start,3_start
907,3,2023-05-21 19:43:46+07:00,2023-05-21,19:45:00,454,stop,3_stop
908,3,2023-05-22 05:46:12+07:00,2023-05-22,05:45:00,455,start,3_start
909,3,2023-05-22 07:56:03+07:00,2023-05-22,07:55:00,455,stop,3_stop
910,3,2023-05-22 23:27:23+07:00,2023-05-22,23:25:00,456,start,3_start
911,3,2023-05-23 02:00:32+07:00,2023-05-23,02:00:00,456,stop,3_stop
912,3,2023-05-24 00:29:42+07:00,2023-05-24,00:30:00,457,start,3_start
913,3,2023-05-24 01:36:13+07:00,2023-05-24,01:35:00,457,stop,3_stop
914,3,2023-05-24 02:16:44+07:00,2023-05-24,02:15:00,458,start,3_start
915,3,2023-05-24 04:13:52+07:00,2023-05-24,04:15:00,458,stop,3_stop
916,3,2023-05-25 00:29:06+07:00,2023-05-25,00:30:00,459,start,3_start
917,3,2023-05-25 03:48:36+07:00,2023-05-25,03:50:00,459,stop,3_stop
918,3,2023-05-25 20:43:30+07:00,2023-05-25,20:45:00,460,start,3_start
919,3,2023-05-25 23:38:49+07:00,2023-05-25,23:40:00,460,stop,3_stop
920,3,2023-05-26 19:23:16+07:00,2023-05-26,19:25:00,461,start,3_start
921,3,2023-05-26 21:51:27+07:00,2023-05-26,21:50:00,461,stop,3_stop
922,3,2023-05-28 00:08:28+07:00,2023-05-28,00:10:00,462,start,3_start
923,3,2023-05-28 02:28:46+07:00,2023-05-28,02:30:00,462,stop,3_stop
924,3,2023-05-28 23:17:28+07:00,2023-05-28,23:15:00,463,start,3_start
925,3,2023-05-29 01:22:02+07:00,2023-05-29,01:20:00,463,stop,3_stop
926,3,2023-05-29 23:56:59+07:00,2023-05-29,23:55:00,464,start,3_start
927,3,2023-05-30 01:57:15+07:00,2023-05-30,01:55:00,464,stop,3_stop
928,3,2023-05-30 23:56:29+07:00,2023-05-30,23:55:00,465,start,3_start
929,3,2023-05-31 02:04:18+07:00,2023-05-31,02:05:00,465,stop,3_stop
930,3,2023-05-31 23:49:08+07:00,2023-05-31,23:50:00,466,start,3_start
931,3,2023-06-01 02:25:10+07:00,2023-06-01,02:25:00,466,stop,3_stop
932,3,2023-06-01 23:28:36+07:00,2023-06-01,23:30:00,467,start,3_start
933,3,2023-06-02 03:04:58+07:00,2023-06-02,03:05:00,467,stop,3_stop
934,3,2023-06-03 00:22:42+07:00,2023-06-03,00:25:00,468,start,3_start
935,3,2023-06-03 02:33:16+07:00,2023-06-03,02:35:00,468,stop,3_stop
936,3,2023-06-04 00:08:25+07:00,2023-06-04,00:10:00,469,start,3_start
937,3,2023-06-04 02:56:13+07:00,2023-06-04,02:55:00,469,stop,3_stop
938,3,2023-06-04 23:46:07+07:00,2023-06-04,23:45:00,470,start,3_start
939,3,2023-06-05 03:17:05+07:00,2023-06-05,03:15:00,470,stop,3_stop
940,3,2023-06-05 23:58:50+07:00,2023-06-05,00:00:00,471,start,3_start
941,3,2023-06-06 02:24:13+07:00,2023-06-06,02:25:00,471,stop,3_stop
942,3,2023-06-06 23:45:27+07:00,2023-06-06,23:45:00,472,start,3_start
943,3,2023-06-07 01:34:08+07:00,2023-06-07,01:35:00,472,stop,3_stop
944,3,2023-06-07 02:44:37+07:00,2023-06-07,02:45:00,473,start,3_start
945,3,2023-06-07 03:14:31+07:00,2023-06-07,03:15:00,473,stop,3_stop
946,3,2023-06-08 00:07:19+07:00,2023-06-08,00:05:00,474,start,3_start
947,3,2023-06-08 02:27:18+07:00,2023-06-08,02:25:00,474,stop,3_stop
948,3,2023-06-09 00:39:45+07:00,2023-06-09,00:40:00,475,start,3_start
949,3,2023-06-09 02:59:54+07:00,2023-06-09,03:00:00,475,stop,3_stop
950,3,2023-06-10 00:34:16+07:00,2023-06-10,00:35:00,476,start,3_start
951,3,2023-06-10 02:48:46+07:00,2023-06-10,02:50:00,476,stop,3_stop
952,3,2023-06-10 21:42:20+07:00,2023-06-10,21:40:00,477,start,3_start
953,3,2023-06-10 22:43:43+07:00,2023-06-10,22:45:00,477,stop,3_stop
954,3,2023-06-10 23:34:55+07:00,2023-06-10,23:35:00,478,start,3_start
955,3,2023-06-11 00:47:17+07:00,2023-06-11,00:45:00,478,stop,3_stop
956,3,2023-06-12 00:37:24+07:00,2023-06-12,00:35:00,479,start,3_start
957,3,2023-06-12 03:18:28+07:00,2023-06-12,03:20:00,479,stop,3_stop
958,3,2023-06-13 00:32:45+07:00,2023-06-13,00:35:00,480,start,3_start
959,3,2023-06-13 03:13:45+07:00,2023-06-13,03:15:00,480,stop,3_stop
960,3,2023-06-14 01:07:38+07:00,2023-06-14,01:10:00,481,start,3_start
961,3,2023-06-14 03:22:09+07:00,2023-06-14,03:20:00,481,stop,3_stop
962,3,2023-06-14 03:55:20+07:00,2023-06-14,03:55:00,482,start,3_start
963,3,2023-06-14 04:25:09+07:00,2023-06-14,04:25:00,482,stop,3_stop
964,3,2023-06-15 01:03:15+07:00,2023-06-15,01:05:00,483,start,3_start
965,3,2023-06-15 02:57:52+07:00,2023-06-15,03:00:00,483,stop,3_stop
966,3,2023-06-16 00:03:40+07:00,2023-06-16,00:05:00,484,start,3_start
967,3,2023-06-16 02:17:51+07:00,2023-06-16,02:20:00,484,stop,3_stop
968,3,2023-06-17 00:10:09+07:00,2023-06-17,00:10:00,485,start,3_start
