DateTime,hr,MST_act,HRHT_act,AHAGOT_act,AHBGOT_act
2024-01-10 03:00:00,59.440154119779415,540.1684996,541.4428506333334,119.12955946666666,126.60676196666668
2024-01-10 03:15:00,44.37261778732972,538.4816217,539.8037997666667,119.70694416666667,126.83599486666668
2024-01-10 03:30:00,42.14476973989794,537.3336912,538.3695336333334,118.83687176666666,126.76628206666668
2024-01-10 03:45:00,52.36610146111097,537.3464463333333,539.5603329666666,118.27112983333336,126.53835396666666
2024-01-10 04:00:00,67.86885445444985,541.2504809333333,539.8110335,118.1298113,125.77458613333332
2024-01-10 04:15:00,82.86889279072258,543.3034965333333,541.7288479333333,118.27447736666666,125.51198506666668
2024-01-10 04:30:00,74.06092086163937,541.1169257,539.2158960333333,117.54584443333331,125.1925461
2024-01-10 04:45:00,64.92799169300325,539.1294681,534.6588952666666,117.7095619,125.66259566666668
2024-01-10 05:00:00,40.62352517432295,535.9743582666666,529.3482856,118.40870263333332,126.5677903
2024-01-10 05:15:00,50.96807986794175,536.1506560666667,533.7550345666667,118.48492776666669,126.7451626
2024-01-10 05:30:00,56.11474832331215,537.2520516999999,535.3409855666666,118.4187639,126.92998826666668
2024-01-10 05:45:00,76.28678703899817,539.1878380333334,539.7045826,118.3992279,126.9421003
2024-01-10 06:00:00,61.43195980709345,538.8067275666667,533.7883896,118.67463876666666,126.84846263333333
2024-01-10 06:15:00,58.64144321705639,539.1087708666668,533.6874029333334,118.75295950000002,126.55896356666666
2024-01-10 06:30:00,63.30584272126115,539.7264193,536.3285993333333,118.87546983333334,127.11267283333332
2024-01-10 06:45:00,62.15821386359589,539.4062637333333,537.0268628,119.2610211,127.5400061
2024-01-10 07:00:00,61.14137271964151,538.8462144,538.4658413333333,119.40913863333331,127.8645342
2024-01-10 07:15:00,58.99985754693975,538.4773354,538.5571099666666,119.54507473333332,128.20694993333333
2024-01-10 07:30:00,41.02748522344855,537.4941774666667,532.8480852,119.6023149,128.26867123333332
2024-01-10 07:45:00,44.0857307195454,537.7566781,533.6792111666667,119.49961886666668,127.80331186666668
2024-01-10 08:00:00,54.96152247636992,538.1441574,536.8726651000001,119.654593,127.78270896666668
2024-01-10 08:15:00,54.75571743712814,538.4423246666667,539.0125464666667,120.26759283333332,128.2197322
2024-01-10 08:30:00,48.55089603149568,539.8472951333333,537.3340082666667,120.883029,128.69568316666667
2024-01-10 08:45:00,41.064680180923176,539.2199565,538.0678667,121.23688213333332,129.68392266666666
2024-01-10 09:00:00,39.66266194600362,539.5313073000001,538.6977726,121.36700126666666,130.40555493333332
2024-01-10 09:15:00,52.398848387600765,542.4490318333334,540.7299709,121.49712043333334,130.435956
2024-01-10 09:30:00,40.56086380440188,541.1350876,537.9491988333334,121.86810966666668,130.2971218
2024-01-10 09:45:00,39.498907357846186,542.1994001333334,537.9689981666667,122.2664304,130.60738796666666
2024-01-10 10:00:00,31.516491172418554,540.5808722,537.8223990333332,122.31628103333333,130.86602456666665
2024-01-10 10:15:00,19.094179408708705,535.4405179333334,535.0944997666667,121.8367641,130.00859213333334
2024-01-10 10:30:00,-1.838985485850959,533.7780454,533.0845969333333,120.37913629999998,128.53867703333333
2024-01-10 10:45:00,-15.92900376462826,535.6194428,530.5101823,118.04770443333332,126.36818536666664
2024-01-10 11:00:00,-36.32321961534812,534.9434253333334,530.0760333666667,116.48772363333336,125.59898783333334
2024-01-10 11:15:00,-53.24107651940858,536.6125661666666,529.0636117,115.14263863333332,124.46076386666668
2024-01-10 11:30:00,-20.69526670980769,544.8816221666667,534.5887545666667,115.302077,124.51904333333334
2024-01-10 11:45:00,-33.23051097563743,542.7984940333334,534.2339469,115.7979693,124.96567363333332
2024-01-10 12:00:00,-30.74342235993216,543.3691413666667,536.0669308666667,116.1428979,125.2695232
2024-01-10 12:15:00,-23.53983907306187,542.4636226,538.9089446666667,115.92780213333332,125.09204306666668
2024-01-10 12:30:00,-15.648994113170016,542.7811834999999,539.9970367,115.36942076666666,124.99990643333332
2024-01-10 12:45:00,-10.685021244647857,542.8214767333334,541.3563596,115.3670482,124.7903988
2024-01-10 13:00:00,-7.255292489038181,542.5578235666667,542.7064785666666,115.49452276666666,124.71700483333336
2024-01-10 13:15:00,-14.17655207305675,541.5466972666667,541.0384191333333,115.3759688,124.69547693333334
2024-01-10 13:30:00,-16.206850970140607,541.6197291333333,539.7649868333333,115.13210696666664,124.64764916666668
2024-01-10 13:45:00,-13.619952078855222,541.8777938333334,539.6682562333334,114.85989756666667,124.5659472
2024-01-10 14:00:00,-9.55772172694224,542.2556509,540.3904405666666,114.893664,124.3552364
2024-01-10 14:15:00,-15.056017973592224,541.1411439666666,539.7074441666667,115.196345,124.12233563333332
2024-01-10 14:30:00,-12.5352987164202,542.0417000666666,539.5991686666666,115.21221233333334,123.95955323333332
2024-01-10 14:45:00,-9.259915179501435,542.5510109666667,540.3741739666666,115.3663244,123.92451186666666
2024-01-10 15:00:00,-15.430164853196125,541.7167853,539.1630428333333,115.47881253333333,123.85731266666666
2024-01-10 15:15:00,-13.675832569384276,542.8439248,537.9735221666666,115.05621186666669,123.95479226666669
2024-01-10 15:30:00,-15.224689362453567,538.9743870333333,536.5116585000001,115.05858336666668,124.66534096666668
2024-01-10 15:45:00,-11.10533965306251,536.7567976333333,532.0691278333334,116.58753,125.93646096666669
2024-01-10 16:00:00,3.3924095606724265,534.5607532333333,532.5238510333334,118.3738481,127.16455386666668
2024-01-10 16:15:00,21.749488149277767,533.3162107666667,536.2458030666667,119.96853013333332,128.4309989666667
2024-01-10 16:30:00,39.80317964269996,537.776527,540.034001,121.22557656666667,129.43799563333334
2024-01-10 16:45:00,-5.355027096127717,537.6340647333333,528.4779134333334,122.8638575,131.09893276666665
2024-01-10 17:00:00,15.598136598643592,539.5080256666666,532.9125326333333,122.35409973333331,130.50914446666667
2024-01-10 17:15:00,14.893909073845045,537.1913340666666,534.9013145333333,122.45067973333336,130.44615973333333
2024-01-10 17:30:00,37.74989387826422,539.1024598,540.1163397333333,122.39033843333334,130.5009155
2024-01-10 17:45:00,24.254717693683144,536.3494376666666,537.0119441,122.38833126666668,130.55436953333333
2024-01-10 18:00:00,26.284322928490194,537.0607338333333,537.9753086666667,122.38915666666666,130.52991446666667
2024-01-10 18:15:00,42.52968973259273,540.1783827666667,541.2815548,122.38998206666666,130.47232706666668
2024-01-10 18:30:00,37.71497771947964,540.8359623,540.2109146666667,122.5399262,130.49301106666667
2024-01-10 18:45:00,29.112908232059688,540.2620428,538.6898324333333,122.86838673333334,130.76893693333332
2024-01-10 19:00:00,31.310285883516705,541.5848665666667,539.0097427666666,123.11477873333332,130.9222602
2024-01-10 19:15:00,23.54801670013329,541.6739233333334,538.6128349333334,122.5536867,130.38028623333332
2024-01-10 19:30:00,6.257225973901381,536.7518749333334,535.8844515000001,122.25628286666668,130.2369745
2024-01-10 19:45:00,6.285724340442373,534.9798396,535.7743050333333,122.7740569,130.77966513333334
2024-01-10 20:00:00,31.979016994195756,542.7841196666667,539.0177920333333,123.09912463333336,131.21441176666667
2024-01-10 20:15:00,-14.8407596611146,538.5104755333333,536.6216326666666,125.9531054,133.94792403333335
2024-01-10 20:30:00,-20.60707727675909,537.7266987666667,538.2738959666667,126.06289553333332,135.1544903
2024-01-10 20:45:00,-7.952721332737862,538.8846049,540.2854944000001,125.6104324,134.72852133333333
2024-01-10 21:00:00,-3.411791922856977,539.2520888666667,540.1054199666667,125.5244842,134.31407893333332
2024-01-10 21:15:00,-9.717336147745172,536.7131452,538.7403136333334,125.1972944,133.90797840000002
2024-01-10 21:30:00,0.3595189197171056,537.9188372333333,538.5088965,124.6849936,133.03598563333333
2024-01-10 21:45:00,11.78654245358604,537.8898379666667,540.0589848,123.92024936666668,132.38481253333336
